Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O 
102 10000.00 1255.43 90.406904 48.4309 0.754488 16.1043 1.33944 0 7.45227 0.201934 8.0393 0 0 11.5335 1.98185 0.68433 0.112185 3.36556
111 4000.00 1188.74 97.508745 49.0532 0.7177 15.3005 1.65366 0 6.85563 0.182409 8.2937 0 0 12.2328 1.85146 0.634489 0.104015 3.12044
112 7000.00 1215.91 92.624676 48.6894 0.739674 15.8423 1.48577 0 7.2478 0.195248 8.23482 0 0 11.5628 1.93982 0.667945 0.109499 3.28498
80 1000.00 1196.80 99.724377 48.9703 0.701755 14.9606 1.85305 0 6.80364 0.183066 9.27537 0 0 11.9705 1.81032 0.620392 0.101704 2.74933
103 10000.00 1253.44 89.532218 48.3954 0.75952 16.22 1.34018 0 7.47428 0.203906 7.93617 0 0 11.4682 1.99954 0.691016 0.113281 3.39844
113 7000.00 1213.91 91.715144 48.656 0.744457 15.9596 1.48694 0 7.2717 0.197185 8.1352 0 0 11.4885 1.95768 0.674569 0.110585 3.31755
112 4000.00 1186.73 97.340107 49.0687 0.718944 15.327 1.65404 0 6.84711 0.182387 8.22821 0 0 12.2533 1.85467 0.635588 0.104195 3.12584
81 1000.00 1196.70 99.724466 48.9702 0.701754 14.9606 1.8531 0 6.80358 0.183066 9.27536 0 0 11.9705 1.81032 0.620391 0.101703 2.74941
104 10000.00 1251.44 88.674239 48.3605 0.764475 16.3352 1.34086 0 7.49602 0.205879 7.83387 0 0 11.4026 2.01721 0.697702 0.114377 3.43132
114 7000.00 1211.91 90.823419 48.6231 0.749159 16.0765 1.48804 0 7.29521 0.199121 8.03618 0 0 11.4142 1.97552 0.681192 0.111671 3.35012
82 1000.00 1196.60 99.724554 48.9702 0.701753 14.9606 1.85316 0 6.80352 0.183066 9.27535 0 0 11.9705 1.81032 0.620391 0.101703 2.74949
113 4000.00 1184.73 97.172704 49.0841 0.720182 15.3534 1.65441 0 6.83851 0.182363 8.16308 0 0 12.2738 1.85786 0.636683 0.104374 3.13123
105 10000.00 1249.44 87.832599 48.3263 0.769352 16.4498 1.34147 0 7.51745 0.207852 7.73236 0 0 11.3365 2.03486 0.704387 0.115473 3.4642
115 7000.00 1209.91 89.949064 48.5908 0.753777 16.1928 1.48906 0 7.31832 0.201056 7.93778 0 0 11.3398 1.99334 0.687814 0.112756 3.38269
114 4000.00 1182.73 97.006525 49.0995 0.721416 15.3797 1.65476 0 6.82981 0.182337 8.09831 0 0 12.2941 1.86104 0.637773 0.104553 3.13659
84 1000.00 1196.40 99.724731 48.9701 0.701752 14.9605 1.85328 0 6.8034 0.183066 9.27533 0 0 11.9705 1.81032 0.62039 0.101703 2.74965
106 10000.00 1247.44 87.006937 48.2926 0.77415 16.5639 1.34203 0 7.53859 0.209824 7.63167 0 0 11.2701 2.05248 0.711072 0.116569 3.49707
116 7000.00 1207.91 89.091652 48.559 0.758311 16.3086 1.49001 0 7.34104 0.202991 7.84 0 0 11.2654 2.01114 0.694433 0.113841 3.41524
115 4000.00 1180.72 96.841557 49.1149 0.722645 15.4059 1.65511 0 6.82102 0.18231 8.03392 0 0 12.3144 1.86421 0.63886 0.104731 3.14193
85 1000.00 1196.30 99.724820 48.9701 0.701752 14.9605 1.85334 0 6.80334 0.183066 9.27532 0 0 11.9705 1.81032 0.620389 0.101703 2.74973
86 1000.00 1196.20 99.724908 48.97 0.701751 14.9605 1.8534 0 6.80328 0.183065 9.27532 0 0 11.9704 1.81031 0.620388 0.101703 2.74981726
117 7000.00 1205.91 88.250765 48.5278 0.76276 16.4238 1.4909 0 7.36337 0.204925 7.74284 0 0 11.1909 2.02892 0.70105 0.114926 3.44779
107 10000.00 1245.45 86.196897 48.2594 0.778867 16.6774 1.34252 0 7.55942 0.211796 7.53177 0 0 11.2034 2.07008 0.717754 0.117665 3.52994
87 1000.00 1196.10 99.724997 48.97 0.70175 14.9605 1.85345 0 6.80322 0.183065 9.27531 0 0 11.9704 1.81031 0.620388 0.101703 2.74989
117 4000.00 1176.71 96.515213 49.1456 0.725088 15.458 1.65576 0 6.80318 0.182251 7.90621 0 0 12.3547 1.87052 0.64102 0.105085 3.15256
108 10000.00 1243.45 85.402132 48.2269 0.783502 16.7903 1.34296 0 7.57994 0.213767 7.43266 0 0 11.1364 2.08765 0.724434 0.11876 3.56279
88 1000.00 1196.00 99.725085 48.9699 0.70175 14.9605 1.85351 0 6.80316 0.183065 9.2753 0 0 11.9704 1.81031 0.620387 0.101703 2.74997
118 7000.00 1203.91 87.425946 48.4972 0.76712 16.5385 1.49171 0 7.3853 0.206859 7.6463 0 0 11.1164 2.04668 0.707664 0.11601 3.48031
89 1000.00 1195.90 99.725174 48.9699 0.701749 14.9605 1.85357 0 6.8031 0.183065 9.27529 0 0 11.9704 1.81031 0.620387 0.101703 2.75005
109 10000.00 1241.45 84.622302 48.195 0.788053 16.9026 1.34334 0 7.60014 0.215737 7.33435 0 0 11.0691 2.1052 0.73111 0.119854 3.59562
119 7000.00 1201.91 86.616803 48.4671 0.771392 16.6526 1.49246 0 7.40683 0.208791 7.55037 0 0 11.0418 2.06441 0.714275 0.117094 3.51283
118 4000.00 1174.71 95.252662 49.1117 0.730571 15.6101 1.65774 0 6.83744 0.184667 7.78484 0 0 12.2387 1.89381 0.649517 0.106478 3.19434
90 1000.00 1195.80 99.725263 48.9698 0.701748 14.9605 1.85363 0 6.80304 0.183065 9.27528 0 0 11.9704 1.81031 0.620386 0.101703 2.75013
110 10000.00 1239.46 83.857075 48.1636 0.792518 17.0142 1.34367 0 7.62001 0.217706 7.23682 0 0 11.0015 2.12271 0.737781 0.120948 3.62843
120 7000.00 1199.91 85.822965 48.4376 0.775574 16.7661 1.49314 0 7.42796 0.210722 7.45507 0 0 10.9673 2.08212 0.720881 0.118177 3.54532
91 1000.00 1195.70 99.663603 48.9753 0.702183 14.9697 1.85364 0 6.80115 0.183061 9.25195 0 0 11.9776 1.81143 0.62077 0.101766 2.75147
111 10000.00 1237.46 83.106125 48.1329 0.796897 17.1253 1.34393 0 7.63955 0.219673 7.14008 0 0 10.9338 2.14019 0.744448 0.122041 3.66122
119 4000.00 1172.70 94.311762 49.0865 0.734653 15.7256 1.65942 0 6.86292 0.186509 7.69274 0 0 12.1504 1.91157 0.655996 0.10754 3.22621
121 7000.00 1197.91 85.044073 48.4086 0.779664 16.8791 1.49375 0 7.44869 0.212652 7.36041 0 0 10.8928 2.0998 0.727484 0.11926 3.57779
92 1000.00 1195.80 99.672814 48.9745 0.702118 14.9683 1.85359 0 6.80149 0.183062 9.25547 0 0 11.9765 1.81126 0.620713 0.101756 2.7512
120 4000.00 1170.70 93.389664 49.0617 0.738634 15.8405 1.66101 0 6.88797 0.188351 7.60114 0 0 12.0622 1.9293 0.662474 0.108602 3.25807
112 10000.00 1235.46 82.369137 48.1027 0.801188 17.2358 1.34415 0 7.65875 0.221639 7.04413 0 0 10.8659 2.15763 0.751109 0.123133 3.69398
122 7000.00 1195.91 84.279780 48.3802 0.783661 16.9915 1.4943 0 7.46901 0.214581 7.26637 0 0 10.8182 2.11745 0.734081 0.120341 3.61023
93 1000.00 1195.90 99.682028 48.9737 0.702053 14.967 1.85354 0 6.80182 0.183063 9.259 0 0 11.9754 1.81109 0.620655 0.101747 2.75093
121 4000.00 1168.70 92.485886 49.0376 0.742511 15.9549 1.66251 0 6.91259 0.190191 7.51005 0 0 11.9741 1.94702 0.668947 0.109663 3.2899
113 10000.00 1233.46 81.645799 48.0731 0.80539 17.3456 1.3443 0 7.67762 0.223602 6.94896 0 0 10.7977 2.17504 0.757763 0.124223 3.7267
94 1000.00 1196.00 99.691246 48.9729 0.701988 14.9656 1.85349 0 6.80216 0.183063 9.26252 0 0 11.9743 1.81093 0.620598 0.101737 2.75066
123 7000.00 1193.91 83.529747 48.3523 0.787564 17.1033 1.49478 0 7.48893 0.216507 7.17298 0 0 10.7437 2.13507 0.740672 0.121422 3.64265
122 4000.00 1166.69 91.599962 49.014 0.746283 16.0687 1.66393 0 6.93678 0.192031 7.41948 0 0 11.8862 1.96471 0.675417 0.110724 3.32172
114 10000.00 1231.47 80.935810 48.0441 0.8095 17.4548 1.34441 0 7.69614 0.225564 6.85457 0 0 10.7295 2.19241 0.764411 0.125313 3.7594
95 1000.00 1196.10 99.700466 48.9722 0.701923 14.9642 1.85344 0 6.8025 0.183064 9.26604 0 0 11.9733 1.81076 0.620541 0.101728 2.75039
123 4000.00 1164.69 90.731441 48.9909 0.749949 16.182 1.66526 0 6.96053 0.193869 7.32944 0 0 11.7985 1.98238 0.681883 0.111784 3.35352
124 7000.00 1191.91 82.793646 48.3251 0.79137 17.2146 1.4952 0 7.50845 0.218432 7.08022 0 0 10.6693 2.15266 0.747258 0.122501 3.67504
115 10000.00 1229.47 80.238876 48.0157 0.813519 17.5633 1.34446 0 7.71431 0.227523 6.76096 0 0 10.661 2.20974 0.77105 0.126402 3.79205
96 1000.00 1196.20 99.709688 48.9714 0.701858 14.9628 1.85339 0 6.80283 0.183065 9.26957 0 0 11.9722 1.81059 0.620483 0.101719 2.75012
124 4000.00 1162.68 89.879887 48.9684 0.753506 16.2947 1.66652 0 6.98384 0.195706 7.23992 0 0 11.7109 2.00002 0.688343 0.112843 3.38529
125 7000.00 1189.91 82.071159 48.2983 0.795079 17.3252 1.49556 0 7.52755 0.220355 6.98812 0 0 10.5948 2.17021 0.753836 0.12358 3.70739
97 1000.00 1196.30 99.718914 48.9706 0.701793 14.9614 1.85333 0 6.80317 0.183065 9.27309 0 0 11.9711 1.81042 0.620426 0.101709 2.74985
116 10000.00 1227.47 79.554710 47.9878 0.817445 17.6712 1.34446 0 7.73214 0.22948 6.66814 0 0 10.5925 2.22702 0.777681 0.127489 3.82466
125 4000.00 1160.68 89.044879 48.9465 0.756953 16.4068 1.66769 0 7.00671 0.197541 7.15094 0 0 11.6235 2.01763 0.694798 0.113901 3.41704
126 7000.00 1187.91 81.361975 48.2722 0.798689 17.4352 1.49586 0 7.54625 0.222276 6.89667 0 0 10.5205 2.18773 0.760407 0.124657 3.7397
98 1000.00 1196.40 99.724731 48.9701 0.701752 14.9605 1.85328 0 6.8034 0.183066 9.27533 0 0 11.9705 1.81032 0.62039 0.101703 2.74965
117 10000.00 1225.48 78.883030 47.9606 0.821277 17.7784 1.34441 0 7.74961 0.231434 6.57609 0 0 10.5239 2.24426 0.784303 0.128574 3.85723
99 1000.00 1196.40 99.724731 48.9701 0.701752 14.9605 1.85328 0 6.8034 0.183066 9.27533 0 0 11.9705 1.81032 0.62039 0.101703 2.74965
126 4000.00 1158.67 88.226010 48.9252 0.760289 16.5184 1.66878 0 7.02915 0.199375 7.0625 0 0 11.5362 2.03522 0.701247 0.114958 3.44875
127 7000.00 1185.91 80.665796 48.2465 0.802198 17.5445 1.49609 0 7.56454 0.224194 6.80587 0 0 10.4461 2.20521 0.766969 0.125733 3.77198
118 10000.00 1223.48 78.223563 47.9339 0.825013 17.8849 1.34431 0 7.76673 0.233385 6.48483 0 0 10.4551 2.26146 0.790915 0.129658 3.88975
128 7000.00 1183.91 79.982328 48.2215 0.805606 17.6533 1.49627 0 7.58242 0.22611 6.71574 0 0 10.3719 2.22265 0.773523 0.126807 3.80421
127 4000.00 1156.67 87.422883 48.9044 0.763511 16.6293 1.6698 0 7.05115 0.201206 6.97461 0 0 11.4492 2.05277 0.707689 0.116015 3.48044
119 10000.00 1221.48 77.576043 47.9078 0.828652 17.9908 1.34416 0 7.78349 0.235333 6.39434 0 0 10.3864 2.27861 0.797517 0.13074 3.92221
129 7000.00 1181.91 79.311288 48.197 0.808911 17.7614 1.49639 0 7.59989 0.228023 6.62627 0 0 10.2977 2.24006 0.780068 0.12788 3.8364
100 1000.00 1194.40 99.543311 48.9857 0.703031 14.9878 1.85432 0 6.79671 0.183052 9.20612 0 0 11.9915 1.81362 0.62152 0.101889 2.75466
128 4000.00 1154.66 86.635117 48.8841 0.766619 16.7396 1.67073 0 7.0727 0.203036 6.88727 0 0 11.3623 2.07029 0.714124 0.117069 3.51208
120 10000.00 1219.48 76.940211 47.8823 0.832193 18.096 1.34396 0 7.79989 0.237278 6.30463 0 0 10.3175 2.29571 0.804107 0.131821 3.95463
101 1000.00 1192.40 99.359902 49.0016 0.704329 15.0155 1.85534 0 6.78982 0.183037 9.136 0 0 12.0129 1.81696 0.622668 0.102077 2.75975
129 4000.00 1152.66 85.862342 48.8645 0.76961 16.8494 1.6716 0 7.09382 0.204863 6.80049 0 0 11.2756 2.08778 0.720551 0.118123 3.54369
131 7000.00 1177.92 78.005394 48.1498 0.815207 17.9757 1.49646 0 7.63359 0.231841 6.44934 0 0 10.1496 2.27474 0.793127 0.130021 3.90062
121 10000.00 1217.49 76.315811 47.8574 0.835635 18.2005 1.34371 0 7.81593 0.239219 6.21571 0 0 10.2486 2.31276 0.810686 0.132899 3.98698
102 1000.00 1190.39 99.177867 49.0175 0.705622 15.043 1.85635 0 6.78284 0.18302 9.06626 0 0 12.0342 1.8203 0.62381 0.102264 2.76481
130 4000.00 1150.66 85.104198 48.8454 0.772484 16.9585 1.67238 0 7.11449 0.206688 6.71428 0 0 11.1892 2.10524 0.72697 0.119175 3.57526
132 7000.00 1175.92 77.370012 48.127 0.818195 18.0819 1.49641 0 7.64982 0.233744 6.36189 0 0 10.0757 2.29201 0.79964 0.131089 3.93266
122 10000.00 1215.49 75.702599 47.833 0.838977 18.3043 1.34342 0 7.8316 0.241157 6.12756 0 0 10.1797 2.32976 0.817253 0.133976 4.01928
103 1000.00 1188.39 98.997194 49.0333 0.706909 15.0705 1.85734 0 6.77576 0.183001 8.9969 0 0 12.0554 1.82362 0.624949 0.102451 2.76986
131 4000.00 1148.65 84.360338 48.8268 0.775239 17.067 1.6731 0 7.13472 0.208511 6.62864 0 0 11.1029 2.12265 0.73338 0.120226 3.60679
133 7000.00 1173.92 76.745997 48.1048 0.821075 18.1874 1.4963 0 7.66564 0.235645 6.27513 0 0 10.0019 2.30923 0.806142 0.132154 3.96463
104 1000.00 1186.39 98.817869 49.0491 0.708192 15.0978 1.85833 0 6.76859 0.18298 8.9279 0 0 12.0765 1.82693 0.626083 0.102637 2.77489
123 10000.00 1213.49 75.100332 47.8093 0.842218 18.4074 1.34308 0 7.84691 0.243091 6.0402 0 0 10.1108 2.34671 0.823807 0.13505 4.05151
105 1000.00 1184.39 98.639880 49.0649 0.70947 15.1251 1.8593 0 6.76133 0.182958 8.85929 0 0 12.0975 1.83023 0.627213 0.102822 2.77989
133 4000.00 1144.64 82.914132 48.7915 0.780384 17.2821 1.67431 0 7.17385 0.212148 6.4591 0 0 10.931 2.15738 0.746172 0.122323 3.6697
134 7000.00 1171.92 76.133105 48.0831 0.823846 18.2923 1.49615 0 7.68105 0.237542 6.18905 0 0 9.92817 2.32641 0.812632 0.133218 3.99655
124 10000.00 1211.49 74.508775 47.7861 0.845356 18.5098 1.3427 0 7.86186 0.245021 5.95362 0 0 10.0418 2.3636 0.830348 0.136123 4.08368
134 4000.00 1142.64 82.211141 48.7747 0.782772 17.3887 1.67482 0 7.19275 0.213962 6.37521 0 0 10.8454 2.17468 0.752552 0.123369 3.70108
106 1000.00 1182.38 98.463214 49.0806 0.710743 15.1522 1.86026 0 6.75398 0.182934 8.79104 0 0 12.1185 1.83351 0.628338 0.103006 2.78488
125 10000.00 1209.50 73.927700 47.7635 0.848392 18.6115 1.34227 0 7.87644 0.246946 5.86781 0 0 9.97289 2.38044 0.836874 0.137192 4.11577
135 7000.00 1169.92 75.531093 48.0621 0.826506 18.3964 1.49594 0 7.69604 0.239435 6.10365 0 0 9.8546 2.34354 0.819109 0.13428 4.0284
135 4000.00 1140.63 81.521146 48.7584 0.785035 17.4947 1.67525 0 7.2112 0.215773 6.29191 0 0 10.7601 2.19194 0.758922 0.124413 3.7324
107 1000.00 1180.38 98.287859 49.0963 0.712011 15.1793 1.86121 0 6.74653 0.182909 8.72317 0 0 12.1393 1.83678 0.629459 0.10319 2.78985
126 10000.00 1207.50 73.356882 47.7414 0.851323 18.7125 1.3418 0 7.89066 0.248868 5.78279 0 0 9.90399 2.39722 0.843386 0.13826 4.1478
136 7000.00 1167.92 74.939728 48.0415 0.829054 18.4999 1.49568 0 7.71063 0.241325 6.01896 0 0 9.78117 2.36062 0.825573 0.13534 4.06019
108 1000.00 1178.38 98.113804 49.1119 0.713274 15.2062 1.86214 0 6.73899 0.182882 8.65567 0 0 12.1601 1.84004 0.630576 0.103373 2.7948
136 4000.00 1138.63 80.843847 48.7427 0.787172 17.6 1.67562 0 7.22921 0.21758 6.20921 0 0 10.675 2.20915 0.76528 0.125456 3.76367
127 10000.00 1205.50 72.796093 47.72 0.854149 18.8127 1.34129 0 7.90451 0.250785 5.69855 0 0 9.83512 2.41394 0.849883 0.139325 4.17975
137 7000.00 1165.92 74.358782 48.0216 0.83149 18.6027 1.49537 0 7.7248 0.24321 5.93496 0 0 9.70787 2.37765 0.832023 0.136397 4.09191
137 4000.00 1136.63 80.178955 48.7276 0.789181 17.7046 1.67592 0 7.24677 0.219385 6.12712 0 0 10.5901 2.22632 0.771626 0.126496 3.79488
109 1000.00 1176.38 97.941036 49.1276 0.714532 15.233 1.86307 0 6.73136 0.182853 8.58854 0 0 12.1808 1.84329 0.631688 0.103555 2.79973
128 10000.00 1203.51 72.245086 47.6991 0.856869 18.9123 1.34073 0 7.91799 0.252698 5.61508 0 0 9.76629 2.4306 0.856365 0.140388 4.21163
138 7000.00 1163.92 73.788032 48.0022 0.833812 18.7049 1.49501 0 7.73856 0.245091 5.85166 0 0 9.63472 2.39462 0.838458 0.137452 4.12357
138 4000.00 1134.62 79.526189 48.7131 0.791061 17.8086 1.67616 0 7.26389 0.221185 6.04564 0 0 10.5054 2.24344 0.77796 0.127534 3.82603
129 10000.00 1201.51 71.703653 47.6787 0.859482 19.0111 1.34014 0 7.9311 0.254606 5.53239 0 0 9.69751 2.4472 0.862832 0.141448 4.24343
110 1000.00 1174.37 97.769542 49.1431 0.715786 15.2597 1.86398 0 6.72364 0.182822 8.52178 0 0 12.2014 1.84652 0.632796 0.103737 2.80464
139 7000.00 1161.92 73.227264 47.9834 0.836019 18.8063 1.4946 0 7.75191 0.246968 5.76906 0 0 9.56171 2.41154 0.844879 0.138505 4.15514
139 4000.00 1132.62 78.885275 48.6991 0.792811 17.9119 1.67633 0 7.28056 0.222982 5.96477 0 0 10.4211 2.26052 0.784281 0.128571 3.85712
130 10000.00 1199.51 71.171595 47.659 0.861988 19.1092 1.3395 0 7.94385 0.256509 5.45048 0 0 9.62878 2.46374 0.869282 0.142505 4.27516
111 1000.00 1172.37 97.599312 49.1587 0.717034 15.2863 1.86488 0 6.71582 0.18279 8.45538 0 0 12.222 1.84974 0.6339 0.103918 2.80953
140 7000.00 1159.92 72.676265 47.9651 0.838109 18.907 1.49415 0 7.76485 0.248841 5.68717 0 0 9.48887 2.4284 0.851285 0.139555 4.18665
140 4000.00 1130.61 78.255948 48.6857 0.794429 18.0146 1.67644 0 7.29679 0.224776 5.88452 0 0 10.337 2.27755 0.790588 0.129605 3.88814
131 10000.00 1197.51 70.648717 47.6398 0.864385 19.2066 1.33883 0 7.95622 0.258408 5.36933 0 0 9.56013 2.48021 0.875716 0.14356 4.3068
112 1000.00 1170.37 97.430333 49.1742 0.718278 15.3128 1.86577 0 6.70792 0.182756 8.38936 0 0 12.2424 1.85295 0.634999 0.104098 2.8144
141 4000.00 1128.61 77.637949 48.6728 0.795914 18.1165 1.67649 0 7.31257 0.226565 5.80489 0 0 10.2531 2.29452 0.796881 0.130636 3.91909
132 10000.00 1195.52 70.134829 47.6212 0.866673 19.3033 1.33812 0 7.96824 0.260301 5.28897 0 0 9.49156 2.49663 0.882132 0.144612 4.33835
113 1000.00 1168.37 97.262593 49.1897 0.719517 15.3393 1.86664 0 6.69992 0.182721 8.3237 0 0 12.2628 1.85614 0.636094 0.104278 2.81926
142 7000.00 1155.92 71.602762 47.9303 0.841938 19.1064 1.4931 0 7.78951 0.252571 5.52552 0 0 9.34367 2.46195 0.864047 0.141647 4.24941
142 4000.00 1126.60 77.031029 48.6605 0.797266 18.2178 1.67648 0 7.32791 0.22835 5.72589 0 0 10.1695 2.31145 0.803159 0.131665 3.94996
133 10000.00 1193.52 69.629745 47.6031 0.86885 19.3992 1.33737 0 7.97988 0.262189 5.20938 0 0 9.42308 2.51297 0.888531 0.145661 4.36982
114 1000.00 1166.37 97.096082 49.2051 0.72075 15.3656 1.86751 0 6.69184 0.182684 8.2584 0 0 12.2831 1.85933 0.637185 0.104457 2.82409
143 7000.00 1153.92 71.079862 47.9137 0.843674 19.205 1.49251 0 7.80122 0.254429 5.44577 0 0 9.27134 2.47863 0.870404 0.142689 4.28067
134 10000.00 1191.52 69.133283 47.5856 0.870917 19.4944 1.33658 0 7.99116 0.264072 5.13056 0 0 9.35469 2.52925 0.894912 0.146707 4.40121
143 4000.00 1124.60 76.434944 48.6488 0.798482 18.3184 1.67641 0 7.34281 0.230131 5.64752 0 0 10.0862 2.32832 0.809423 0.132692 3.98077
115 1000.00 1164.36 96.930788 49.2205 0.72198 15.3918 1.86836 0 6.68366 0.182645 8.19348 0 0 12.3033 1.8625 0.638272 0.104635 2.82891
135 10000.00 1189.53 68.645267 47.5686 0.872872 19.5888 1.33576 0 8.00207 0.26595 5.05252 0 0 9.28641 2.54547 0.901274 0.14775 4.43249
144 7000.00 1151.92 70.565942 47.8977 0.845289 19.3028 1.49188 0 7.81253 0.256282 5.36674 0 0 9.19918 2.49525 0.876743 0.143728 4.31185
144 4000.00 1122.59 75.849456 48.6377 0.799562 18.4183 1.67629 0 7.35727 0.231907 5.56979 0 0 10.0032 2.34514 0.815671 0.133717 4.0115
116 1000.00 1162.36 96.766698 49.2359 0.723204 15.4179 1.8692 0 6.67539 0.182605 8.12891 0 0 12.3234 1.86566 0.639354 0.104812 2.83371
145 7000.00 1149.92 70.060815 47.8822 0.846784 19.4 1.4912 0 7.82344 0.25813 5.28843 0 0 9.12722 2.51181 0.883064 0.144765 4.34294
136 10000.00 1187.53 68.165524 47.5522 0.874714 19.6825 1.33491 0 8.01262 0.267821 4.97526 0 0 9.21825 2.56161 0.907617 0.14879 4.46369
145 4000.00 1120.59 75.274336 48.6271 0.800504 18.5175 1.6761 0 7.37128 0.233679 5.4927 0 0 9.92051 2.3619 0.821903 0.134738 4.04214
117 1000.00 1160.36 96.603803 49.2512 0.724423 15.4439 1.87003 0 6.66704 0.182563 8.0647 0 0 12.3435 1.8688 0.640432 0.104989 2.83848
146 7000.00 1147.92 69.564302 47.8673 0.848156 19.4964 1.49048 0 7.83394 0.259973 5.21084 0 0 9.05545 2.52831 0.889367 0.145798 4.37394
137 10000.00 1185.53 67.693885 47.5364 0.876443 19.7755 1.33402 0 8.0228 0.269687 4.89877 0 0 9.15021 2.57768 0.913941 0.149826 4.49479
118 1000.00 1158.36 96.442091 49.2665 0.725638 15.4698 1.87084 0 6.65859 0.182519 8.00086 0 0 12.3634 1.87194 0.641506 0.105165 2.84324
146 4000.00 1118.59 74.709358 48.617 0.801308 18.616 1.67587 0 7.38486 0.235446 5.41626 0 0 9.83807 2.3786 0.828118 0.135757 4.07271
147 7000.00 1145.92 69.076225 47.853 0.849406 19.5921 1.48973 0 7.84404 0.261809 5.13398 0 0 8.98388 2.54474 0.895651 0.146828 4.40484
138 10000.00 1183.53 67.230184 47.5211 0.878059 19.8677 1.3331 0 8.03262 0.271547 4.82305 0 0 9.08231 2.59369 0.920244 0.15086 4.52579
147 4000.00 1116.58 74.154306 48.6076 0.801972 18.7137 1.67558 0 7.39799 0.237208 5.34047 0 0 9.75594 2.39525 0.834317 0.136773 4.1032
119 1000.00 1156.35 96.281551 49.2818 0.726848 15.4956 1.87165 0 6.65005 0.182474 7.93738 0 0 12.3833 1.87506 0.642576 0.10534 2.84798
148 7000.00 1143.92 68.596412 47.8392 0.850531 19.6871 1.48893 0 7.85374 0.263641 5.05784 0 0 8.91251 2.5611 0.901916 0.147855 4.43565
120 1000.00 1154.35 96.122172 49.297 0.728053 15.5212 1.87244 0 6.64143 0.182427 7.87426 0 0 12.4031 1.87817 0.643641 0.105515 2.85271
148 4000.00 1114.58 73.608968 48.5987 0.802496 18.8108 1.67523 0 7.41069 0.238966 5.26533 0 0 9.6741 2.41183 0.840498 0.137787 4.1336
139 10000.00 1181.54 66.774261 47.5063 0.87956 19.9591 1.33214 0 8.04207 0.273402 4.74811 0 0 9.01454 2.60962 0.926527 0.15189 4.55669
149 7000.00 1141.92 68.124696 47.8259 0.851532 19.7813 1.4881 0 7.86304 0.265466 4.98244 0 0 8.84135 2.5774 0.908161 0.148879 4.46636
121 1000.00 1152.35 95.963942 49.3122 0.729254 15.5468 1.87322 0 6.63271 0.182379 7.81149 0 0 12.4229 1.88126 0.644702 0.105689 2.85741
140 10000.00 1179.54 66.325959 47.4921 0.880946 20.0498 1.33116 0 8.05116 0.275249 4.67394 0 0 8.94692 2.62547 0.93279 0.152916 4.58749
149 4000.00 1112.57 73.073135 48.5903 0.802878 18.9072 1.67484 0 7.42294 0.240718 5.19084 0 0 9.59257 2.42836 0.846661 0.138797 4.16391
150 7000.00 1139.93 67.660913 47.8133 0.852407 19.8748 1.48723 0 7.87195 0.267286 4.90776 0 0 8.77041 2.59362 0.914386 0.149899 4.49698
122 1000.00 1150.35 95.806852 49.3273 0.730449 15.5723 1.87399 0 6.62391 0.182329 7.74908 0 0 12.4425 1.88435 0.645759 0.105862 2.8621
141 10000.00 1177.54 65.885123 47.4785 0.882216 20.1398 1.33014 0 8.05989 0.277091 4.60055 0 0 8.87946 2.64126 0.939031 0.15394 4.61819
151 7000.00 1137.93 67.204902 47.8011 0.853156 19.9676 1.48632 0 7.88046 0.2691 4.83382 0 0 8.69969 2.60978 0.92059 0.150916 4.52749
150 4000.00 1110.57 72.546609 48.5825 0.803117 19.0028 1.67439 0 7.43476 0.242465 5.11701 0 0 9.51135 2.44482 0.852806 0.139804 4.19413
142 10000.00 1175.55 65.451604 47.4654 0.88337 20.229 1.32909 0 8.06827 0.278926 4.52792 0 0 8.81215 2.65696 0.945251 0.154959 4.64877
123 1000.00 1148.34 95.650890 49.3425 0.73164 15.5977 1.87475 0 6.61502 0.182278 7.68703 0 0 12.4621 1.88742 0.646812 0.106035 2.86676
152 7000.00 1135.93 66.756507 47.7895 0.853778 20.0596 1.48537 0 7.88857 0.270907 4.76061 0 0 8.62919 2.62586 0.926774 0.15193 4.5579
151 4000.00 1108.56 72.029192 48.5753 0.803213 19.0977 1.6739 0 7.44615 0.244207 5.04385 0 0 9.43045 2.46122 0.858932 0.140809 4.22426
143 10000.00 1173.55 65.025255 47.4528 0.884407 20.3174 1.32802 0 8.07628 0.280755 4.45607 0 0 8.74501 2.6726 0.951449 0.155975 4.67926
124 1000.00 1146.34 95.496046 49.3576 0.732827 15.623 1.8755 0 6.60604 0.182225 7.62533 0 0 12.4816 1.89048 0.647861 0.106207 2.87141
152 4000.00 1106.56 71.520695 48.5686 0.803165 19.1919 1.67336 0 7.4571 0.245943 4.97135 0 0 9.34987 2.47756 0.865039 0.14181 4.25429
153 7000.00 1133.93 66.315576 47.7785 0.854272 20.1508 1.48439 0 7.8963 0.272708 4.68814 0 0 8.55893 2.64188 0.932936 0.15294 4.58821
153 4000.00 1104.56 71.020932 48.5625 0.802971 19.2853 1.67277 0 7.46763 0.247674 4.89952 0 0 9.26961 2.49383 0.871126 0.142808 4.28423
144 10000.00 1171.55 64.605932 47.4407 0.885327 20.4051 1.32692 0 8.08394 0.282578 4.38499 0 0 8.67805 2.68815 0.957624 0.156988 4.70
